feature	Phocaeicola_vulgatus	Faecalibacterium_prausnitzii	Bacteroides_uniformis	Prevotella_copri_clade_A	Bacteroides_stercoris	Phocaeicola_dorei	Bacteroides_ovatus	Bacteroides_fragilis	Eubacterium_rectale	Alistipes_putredinis	Bacteroides_caccae	Parabacteroides_distasonis	Bacteroides_xylanisolvens	Roseburia_faecis	Bacteroides_thetaiotaomicron	Roseburia_intestinalis	Phocaeicola_massiliensis	Alistipes_onderdonkii	Parabacteroides_merdae	Akkermansia_muciniphila	Escherichia_coli	Bacteroides_eggerthii	Sutterella_wadsworthensis	Dialister_invisus	Bacteroides_faecis	Bacteroides_cellulosilyticus	Lachnospira_eligens	Faecalibacterium_SGB15346	Eubacterium_siraeum	Barnesiella_intestinihominis	Alistipes_finegoldii	Phascolarctobacterium_faecium	Prevotella_sp_885	Flavonifractor_plautii	Lachnospira_pectinoschiza	Veillonella_parvula	Enterocloster_bolteae	Dysosmobacter_welbionis	Candidatus_Cibionibacter_quicibialis	Firmicutes_bacterium_AF16_15	Ruminococcus_bicirculans	Clostridium_sp_AF34_10BH	Odoribacter_splanchnicus	Alistipes_shahii	Ruminococcus_bromii	Bacteroides_finegoldii	Anaerostipes_hadrus	Prevotella_copri_clade_B	Roseburia_inulinivorans	Prevotella_marseillensis	Bacteroides_caecigallinarum	Phocaeicola_coprocola	Fusicatenibacter_saccharivorans	Ruminococcus_gnavus	Dysosmobacter_sp_BX15	Faecalibacterium_SGB15315	Alistipes_SGB2313	Ruminococcus_torques	Waltera_intestinalis	Blautia_wexlerae	Phocaeicola_plebeius	Ruminococcus_sp_BSD2780120874_150323_B10	Oscillibacter_sp_ER4	Parasutterella_excrementihominis	Acidaminococcus_intestini	Veillonella_dispar	Klebsiella_pneumoniae	GGB3746_SGB5089	GGB1266_SGB1699	Dorea_longicatena	GGB1543_SGB2126	Coprococcus_eutactus	Paraprevotella_clara	Prevotella_copri_clade_E	GGB3278_SGB4328	Roseburia_hominis	GGB1680_SGB2312	GGB3277_SGB4327	Clostridium_sp_AF36_4	Clostridium_fessum	Lacrimispora_amygdalina	Akkermansia_sp_KLE1798	Bifidobacterium_longum	Clostridiales_bacterium	Clostridiaceae_bacterium	Clostridium_sp_AM22_11AC	GGB9708_SGB15234	Bifidobacterium_adolescentis	Alistipes_dispar	Enterocloster_clostridioformis	Eisenbergiella_massiliensis	Eubacterium_ventriosum	Lachnospira_sp_NSJ_43	Prevotella_stercorea	GGB9342_SGB14306	Hungatella_hathewayi	GGB781_SGB1024	Blautia_obeum	Haemophilus_parainfluenzae	Blautia_faecis	Bilophila_wadsworthia	Clostridium_leptum	Parasutterella_SGB9260	Clostridium_symbiosum	Ruthenibacterium_lactatiformans	Clostridium_sp_AF20_17LB	GGB9713_SGB15249	GGB51647_SGB4348	Roseburia_sp_AF02_12	GGB1549_SGB2133	Clostridium_sp_AT4	GGB6601_SGB9333	GGB4237_SGB5728	Phocaeicola_sartorii	Proteus_mirabilis	Clostridium_sp_1001270H_150608_G6	Alistipes_communis	Dysgonomonas_mossii	GGB33469_SGB15236	Vescimonas_coprocola	Rikenellaceae_bacterium	Bacteroides_salyersiae	Ruminococcus_lactaris	GGB3304_SGB4367	Bacteroides_intestinalis	Phascolarctobacterium_succinatutens	Bacteroides_mediterraneensis	Collinsella_aerofaciens	GGB33512_SGB15201	GGB3175_SGB4191	Clostridium_sp_AM49_4BH	GGB16040_SGB9347	Collinsella_SGB14861	Veillonella_rogosae	Butyrivibrio_crossotus	GGB9453_SGB14844	Lacrimispora_celerecrescens	Coprococcus_comes	Tyzzerella_nexilis	Oscillospiraceae_bacterium	Clostridiaceae_bacterium_Marseille_Q4149	GGB3267_SGB4317	GGB9480_SGB14874	GGB3478_SGB14857	Gemmiger_formicilis	GGB58485_SGB80143
MSM9VZFR	-0.965866900634428	-4.62882539034617	-3.13941673114463	NA	NA	-15.4418012163986	-5.23851439771206	NA	-6.41993793040484	-4.9377858051977	-5.25068590625328	-6.77619074164484	-5.20342904882236	-6.88145101088752	-6.31378345430892	-9.10754824945214	NA	NA	-6.31749188227792	NA	-16.2231609299234	NA	-7.15249488391756	NA	NA	-7.02504206650702	-7.07426732933401	NA	NA	-6.74003795364369	NA	-7.82118148466119	NA	-9.35125569226412	-5.61035721026471	NA	NA	-8.64390392716798	-12.2675110223949	-14.7353208961003	-9.32352078315852	-7.35291663261995	-8.94028969220848	-6.6973495801467	NA	NA	-10.7305566255366	NA	-10.1071419365982	NA	NA	NA	-9.53141741075203	NA	-7.08257077632028	-9.13669293645924	-4.23405474952136	-14.0210371060928	NA	-11.4467278974786	NA	NA	NA	-11.2624349350843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.0027826022281	NA	NA	-9.50730615939553	-9.58574358866532	-8.57469099286192	NA	-17.9752334164797	-8.99870697659273	-8.8735341371288	-12.7303063097486	NA	NA	-10.0686592360585	NA	NA	-9.29593852719866	NA	NA	NA	NA	NA	NA	NA	-12.9991592557252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-15.1570717394656	NA	NA	NA	NA	NA	-9.66569722832548	NA	NA	-16.7313078335938	NA	NA	NA	NA	-12.6840021188153	NA	NA	-7.85724863045248	NA	-11.9331420829907	NA	NA	NA	-14.0734138104186	-10.6043166281567	NA	NA	NA	NA	-14.4319980413683	NA	NA	NA
MSM9VZFT	-1.74714628140187	-3.45328552784694	-3.15029571448645	NA	NA	NA	-4.64716491818732	NA	-3.6219709235892	-4.25010474054452	-5.9636670646781	-6.77541409681884	-6.00618586476393	-4.97581548329594	-7.95765469872873	-7.37963445760924	NA	NA	-4.93791407628841	NA	NA	NA	-7.86130730280886	NA	NA	-6.31447201481766	-7.51579760185035	NA	NA	-7.75736657988605	NA	-6.15224009976405	NA	-9.71045371634048	-6.07997338186375	NA	NA	-8.54557750915111	-8.82828069158847	-8.123958743094	-11.4155326893565	-8.09999273754885	-8.44138398778179	-6.91482853388742	NA	NA	-5.56488238234983	NA	-8.6381247466168	NA	NA	NA	-6.91412941109836	NA	-6.77640016646228	-12.8201925360557	-5.28683303407423	-10.224972129969	-14.2191430511669	-8.10687171516105	NA	NA	NA	-11.1183959449804	NA	NA	NA	NA	NA	-10.0898600342219	NA	NA	NA	NA	NA	NA	NA	NA	-11.401437280856	-7.18383398495641	-8.11898941986822	NA	-10.1892769918673	-7.12668426513191	-12.8059246103069	-8.62349454246487	NA	-9.35655568217517	-12.538528311382	NA	NA	-6.43665997490617	NA	NA	NA	NA	NA	NA	NA	-9.5053408258812	NA	-14.4798524040544	NA	NA	-10.6505126616279	NA	NA	NA	-12.4763718353194	NA	-11.1454333649838	NA	NA	-15.6655447213551	NA	NA	NA	NA	NA	-6.97898647521117	NA	NA	-12.529483171779	NA	NA	NA	NA	-9.73493733875695	NA	NA	-12.2235126507946	NA	-8.64409184020855	NA	NA	NA	-8.50179829484184	-8.59437706904005	NA	NA	NA	NA	-9.6158756599559	NA	NA	NA
MSM9VZGW	-13.1057489119782	-2.35887982162148	-6.3582216912402	NA	NA	-4.02990239216076	-8.40187393138164	NA	-5.62867642852946	-6.75585086661543	NA	-8.80718450599567	NA	-3.77203448588422	NA	NA	-6.49736424786658	-8.69117723396873	-9.38504533057096	NA	NA	-6.34842089579535	-6.50177012766832	NA	-8.90283582889836	NA	NA	NA	NA	-9.17481612700718	NA	-2.38116195068852	NA	NA	NA	NA	-10.9717045209395	-14.0909214943006	-3.12601814207661	-4.90318993028572	-7.96911786736997	-5.22211471659902	-9.914781494974	-11.2630609168083	-6.60748485524128	-7.58037371117468	-9.95953266025292	NA	-11.6588365139265	NA	NA	NA	-7.03085553873913	NA	NA	-10.1366300161943	NA	-9.96695880928885	NA	-7.75380583710554	NA	NA	NA	-10.4981129101162	NA	NA	NA	-5.37794797456572	NA	-5.66493979000289	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.65343533478426	-11.0210942371442	NA	-7.55633813215228	-12.7719467168025	-6.09034537954041	-5.99846697964242	NA	-6.49663124093919	-8.49799065300493	NA	-10.2044331868376	-10.1594588563147	NA	NA	NA	NA	NA	-8.88059127998589	NA	-7.86206346705286	-7.85558754770241	-11.8837823784798	NA	-11.1480952026878	-9.19231547050289	NA	NA	NA	NA	NA	-7.48357605090408	NA	NA	NA	NA	NA	NA	NA	NA	-10.1867871400561	NA	NA	NA	NA	NA	NA	NA	-6.70700522004	NA	NA	NA	NA	-6.83266617816411	NA	NA	NA	-13.6194706861164	-8.79121716218193	NA	NA	NA	NA	-9.25829030129882	NA	NA	NA
MSM9VZGY	-12.3138028004027	-3.35619158433067	-4.24999919722531	NA	NA	-2.72139742612762	-5.78599534357636	NA	-3.90941267848013	-5.33240773960276	NA	-6.10844928566682	NA	-2.082928781888	NA	NA	-5.13789284924734	-6.73936066585137	-7.15587973541381	NA	NA	-3.8823124161331	-5.77785569480134	NA	-5.33966117868309	NA	NA	NA	-9.70991818862684	-8.16188599512662	-11.2714786953226	-4.2938736934085	NA	-9.9027975917449	NA	NA	-12.0111778439109	-7.56412312692559	-7.39697572284897	NA	-10.4376612347805	-8.77699633783618	-8.19289319408018	-10.4880485449395	-9.18774471383977	-6.17433304424849	NA	NA	-12.1102694063176	NA	NA	NA	-7.89625083063043	NA	NA	NA	NA	-9.35523389748138	NA	-10.372504756445	NA	NA	NA	NA	NA	NA	NA	-7.31152761456465	NA	-7.08581268944957	NA	NA	NA	NA	NA	-13.3661281933974	NA	NA	NA	-6.38953012656593	-8.60389542639605	NA	NA	-7.20071701098552	-8.22674606613346	-5.53097262365193	NA	-11.1042872483024	-9.12046281149561	NA	NA	-8.4677992956925	NA	NA	NA	NA	NA	-13.1480596503313	NA	-9.71408764779281	-7.41070095823243	NA	NA	NA	-10.3883686379427	NA	NA	NA	NA	NA	-8.57856395095594	NA	NA	-14.422902609149	NA	NA	NA	NA	-9.4434184147223	-8.78143082086602	NA	NA	NA	NA	NA	NA	NA	-9.19735243283395	NA	NA	NA	NA	NA	NA	NA	-15.0261800072502	-11.9295796247238	-11.6037782055923	NA	NA	NA	NA	-8.48556253676182	NA	NA	NA
MSM9VZH7	-15.0015807508504	-2.12556991654378	-5.10761864411598	NA	NA	-3.50864241104527	-6.52918355541983	NA	-4.37630784278269	-5.45116912519468	NA	-7.20718752797519	NA	-3.18748262602545	NA	NA	-5.27007248754958	-8.13793406455129	-8.14746169828425	NA	NA	-4.57219952637416	-5.92871754111422	NA	-7.05364096335775	NA	NA	NA	-10.6897414735866	-8.37461257306134	NA	-4.48699039663661	NA	NA	NA	NA	-12.9928105412226	-10.8845576505706	-6.1835386531441	-3.75275233042244	-4.88762990553358	-6.25863466705155	-9.07051382392264	-10.5437494596549	-7.4585624073658	-6.22130678018393	-14.8536047222417	NA	-7.76280986638978	NA	NA	NA	-7.45966793119222	NA	NA	-11.7080810642895	NA	-15.3209976265817	NA	-11.3399391902351	NA	NA	NA	-12.5545407357061	NA	NA	NA	-5.54778673493284	NA	-5.41873394166657	NA	NA	NA	NA	NA	-13.4116001753626	NA	NA	NA	-5.08434383500764	-10.3061766226066	NA	-11.3900546450813	-10.8425884951287	-7.1678531778575	-6.82357964373446	NA	-14.6907542465596	-8.13358099989779	NA	NA	-7.54652566284191	NA	NA	NA	NA	NA	-11.1088343375621	NA	-10.1205574142345	-7.28790984039719	-11.2693985492133	NA	NA	NA	NA	NA	NA	NA	NA	-9.54009417335204	NA	NA	NA	NA	NA	-11.5145390668026	NA	-11.3112298503328	-9.72964602806665	NA	NA	NA	NA	NA	NA	NA	-9.48843778636066	NA	NA	NA	NA	-7.1690435385559	NA	NA	-11.8886191313492	-12.9791356043255	-10.3112298503328	NA	-6.27293728048153	NA	NA	-7.50034690953009	NA	NA	NA
MSM9VZHJ	-12.2210608927471	-2.55215703370948	NA	NA	NA	-1.24481133056188	NA	NA	-5.60805308472712	-4.94054703827263	NA	NA	-4.00764994017392	-4.35781140889044	-3.93214692150167	NA	NA	NA	NA	NA	NA	NA	NA	-7.02743188362165	NA	NA	-13.3229030336812	-5.2816663105522	NA	NA	NA	NA	NA	-13.0946340460081	NA	-9.43872379081964	NA	NA	-11.3085477407042	-13.443197267399	-9.30162637405082	-6.16562828901824	NA	-9.25526431680587	-11.8933061971508	NA	-11.1266557190586	NA	-8.26394339436179	NA	NA	NA	-9.79140571659366	NA	-6.08049651503368	NA	NA	NA	-8.17820400852709	-11.9236147317554	NA	NA	-6.76234528214615	NA	NA	-10.1978187691854	NA	-11.0876136183303	NA	-12.2042585371826	NA	NA	NA	NA	NA	-4.44510270338234	NA	NA	-6.30728567965277	-9.62068878267079	-11.3008142743722	NA	NA	-12.8025705915628	-13.9386953050381	-13.8963698955646	NA	NA	NA	NA	NA	-6.50845515082439	-7.9760474251505	NA	NA	NA	NA	-9.98866167735502	-7.40081394890517	-10.3351144267811	-10.678189725515	-11.7005081049386	NA	NA	NA	-8.76940209473391	NA	NA	-8.08708846087472	NA	NA	NA	NA	-16.1535277350618	NA	NA	NA	NA	NA	-11.0482366863933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.1586684202088	-12.7253548335937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSM9VZHL	-13.6395877178198	-2.4849227556884	NA	NA	NA	-2.70472485829037	NA	NA	-6.08310420367297	-6.24369541241031	NA	NA	-4.75510163767139	-2.0030948472226	-5.6514854578504	NA	NA	NA	NA	NA	NA	NA	NA	-5.39952999305624	NA	NA	-6.66996781554139	-5.34708434082832	NA	NA	NA	NA	NA	NA	NA	-8.40944413453887	NA	-10.4570556515061	-8.41585367720386	-9.37188826824343	-8.01614575197459	-4.4434536638066	NA	-7.38611957609237	-16.1014460738516	NA	-10.1707087362887	NA	-8.33044577788825	NA	NA	NA	-8.08185534549373	NA	-5.05220255483176	NA	NA	NA	-10.9374703387405	NA	NA	NA	-4.90034886733504	NA	NA	-9.91088973963716	NA	-7.27560392441612	NA	NA	NA	-4.85243141218396	NA	NA	NA	-4.70797616409783	NA	NA	-6.80952929443819	-7.95104059746036	-10.9584881200096	NA	NA	-8.21298467289237	-9.39038461186082	-12.1945554782431	NA	NA	NA	NA	NA	-7.51530129266731	-5.30542900449051	NA	NA	NA	NA	-11.0226528273603	NA	-14.0139832326013	-11.6870348802222	-8.71886207266312	NA	NA	NA	-8.81518780853875	NA	NA	NA	NA	NA	NA	NA	-13.0554336760948	NA	-10.3879640889055	NA	NA	NA	-8.07200545843594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.2361137505076	NA	NA	NA	NA	NA	NA	NA	NA
MSM9VZHN	-11.8505412475015	-2.83735371661595	-13.9964549389906	NA	NA	-1.11797775107344	NA	NA	-4.96619263930167	-4.98607886697827	NA	NA	-3.54625040574457	-4.64624838565296	-5.02684422788067	-16.2469984006412	NA	NA	NA	NA	NA	-14.2346146761853	NA	-7.58931035304564	-14.2407932511145	NA	-10.3409371784622	-5.39921878054603	NA	NA	NA	-14.5313322082754	NA	-13.0756921688005	NA	-10.2061890873875	NA	-11.9034680512686	-10.9297417454777	-11.2116778649082	-7.5914985197897	-5.49801760588153	NA	-6.3432204169	-9.19040739811976	NA	-12.1646657986228	NA	-8.78544839039294	NA	NA	NA	-11.3622489192496	NA	-6.03362178659693	NA	NA	NA	-9.24972156857555	-10.8671719220456	NA	NA	-7.33348992626815	NA	NA	-10.1489663176806	NA	-8.83256830587997	NA	-12.6031422108665	NA	-5.52659933290616	NA	NA	NA	-5.35035282125079	NA	NA	-8.10930056144332	-10.2545971901166	-12.9847415184268	NA	NA	-12.9577744708265	-8.07095424979384	-14.5775023897084	NA	NA	NA	NA	NA	-8.50622898619699	-6.61295411304102	NA	NA	NA	NA	-11.2044899109341	-11.8417101953961	-9.87046131002876	-13.9990708871976	-12.4893497588006	NA	NA	NA	-9.60775126512664	NA	NA	-7.87492142165055	NA	NA	NA	NA	-14.4902695516536	NA	NA	NA	NA	NA	-10.1939619879718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.5755488416226	NA	NA	NA	NA	-15.9451080589904	NA	NA	NA	NA	NA	NA	-14.461123205994	NA
MSM9VZHP	-11.7103825467584	-1.78161011403891	NA	NA	NA	-2.25072937879318	NA	NA	-4.16320593594464	-5.37348498108523	NA	NA	-4.4846365254617	-7.52702241378097	-5.49845513899209	NA	NA	NA	NA	NA	NA	NA	NA	-5.64936522959746	NA	NA	-9.46318767575502	-6.23356798183719	NA	NA	NA	NA	NA	-13.1646048295981	NA	-10.4697982543307	NA	-13.2312651336671	-9.98289978979293	-10.0144102101547	-6.1418581816443	-3.98463273399794	NA	-8.47329942123609	-10.0120854454085	NA	-14.1425303764596	NA	-8.23558762362181	NA	NA	NA	-10.4353659148052	NA	-6.56665894150705	-16.9687855038606	NA	NA	-10.8689724156292	NA	NA	NA	-6.58095043031372	NA	NA	-12.4558779402682	NA	-9.36830073102531	NA	-13.1870222957057	NA	-6.00415583713992	NA	NA	NA	-4.3369158856871	NA	NA	-7.28652014742011	-9.51048931926968	-11.1578678813045	NA	NA	-10.6582775857363	-8.34318904648131	-12.78169995126	NA	NA	NA	NA	NA	-8.11655612448734	-4.95698842331953	NA	NA	NA	NA	-15.8312819801107	-11.3769035891996	-11.8439483919467	-11.3861368689776	-8.71495619696333	NA	NA	NA	-9.82013293437704	NA	NA	-10.5654128925728	NA	NA	NA	NA	NA	NA	-5.24834390896612	NA	NA	NA	-8.65890692706262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.7527485775639	NA	-4.22798958893391	NA	NA	-12.2122548408806	NA	NA	NA	NA	NA	NA	NA	NA
MSM9VZHR	-11.7680992897926	-2.36964425845573	NA	NA	NA	-1.56299233866748	NA	NA	-2.88194277177736	-5.27401062746166	NA	NA	-4.26561895704408	-3.33703640799154	-5.27794633271	NA	NA	NA	NA	NA	-15.4609401451544	NA	NA	-6.83754931464291	NA	NA	-10.7936295229091	-6.59221544180273	NA	NA	NA	NA	NA	-11.6061173622052	NA	-8.01734966458001	NA	-8.81314830785466	-10.7454217301581	-8.55680855459488	-5.4233128409641	-11.9505956857798	NA	-7.47242170898729	-9.24210228511591	NA	-10.9481274301891	NA	-7.60068587621086	NA	NA	NA	-7.88376926037273	-12.3419484435582	-10.958646805851	NA	NA	NA	-12.5753181662995	-10.0432111011095	NA	NA	-7.72735432519133	NA	NA	-10.1528009327355	NA	-7.83931707184372	NA	-11.3611112706999	NA	-7.84536881910221	NA	NA	NA	-15.8457994957683	NA	NA	-8.36913712501881	-8.89026989418738	-12.4478047429652	NA	NA	-9.18132390237785	-10.5760325486072	-10.6576122879332	NA	NA	NA	NA	NA	-6.41892048165159	-6.30220116415751	NA	NA	NA	NA	-15.1069972431224	-11.914008051871	-9.60356596183002	-10.3533339201082	-10.3836554552557	NA	NA	-17.1180524316316	-10.2984628455603	NA	NA	NA	NA	NA	NA	NA	-16.1746359599977	NA	-12.2839947160343	NA	NA	NA	-7.98062772860103	NA	NA	NA	NA	NA	NA	NA	-12.8996289124979	NA	NA	-15.0008688922611	NA	-11.2380451301738	-14.2486365414415	NA	NA	-12.0783741069393	-11.2612199267124	NA	NA	NA	NA	NA	NA	-10.0059939244389	NA
MSM9VZHT	-11.8828509862426	-2.05023522099993	NA	NA	NA	-1.74808800483354	NA	NA	-4.33297224844329	-5.30563672288684	NA	NA	-4.66473846492368	-5.98447248479895	-4.9265081908512	NA	NA	NA	NA	NA	NA	NA	NA	-4.42869172594707	NA	NA	-8.16430738090459	-5.18864221843429	NA	NA	NA	NA	NA	-11.1304207327803	NA	-10.3110049025563	NA	-10.6308060992482	-8.10876303616274	-6.54490684850917	-5.59061201312539	-7.8548757235761	NA	-8.797942718552	-6.02138311318594	NA	-8.73962016937253	NA	-6.31542062021342	NA	NA	NA	-8.95847005966962	-8.52297852041904	-7.58501723484498	NA	NA	-12.9621262773656	-5.71305990868448	-10.4462803254142	NA	NA	-6.34550768539861	NA	NA	-14.0691394338939	NA	-6.52410891186568	NA	-8.45986939016212	NA	-6.25662656753367	NA	NA	NA	-7.57326921170588	NA	NA	-7.86257999268104	-7.78542605928754	-9.25621180017847	NA	NA	-8.54111249281886	-10.0823997502427	-9.87608728402335	NA	NA	NA	NA	NA	-5.68747312518397	-5.90648007609326	NA	NA	NA	NA	NA	-12.613202838695	-10.8916156840257	-7.87376488724675	-11.2982902944757	NA	NA	-12.5727830465653	-9.58082579673859	NA	-8.09648172000997	NA	NA	NA	NA	NA	-17.4642022334117	NA	NA	NA	NA	NA	-7.68869071439215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.8502286460312	NA	-11.5549091475876	NA	NA	NA	-12.7538090412409	-10.9605354788354	NA	NA	NA	NA	NA	NA	-11.4180604517667	NA
MSM9VZHX	-0.955473386250687	-7.0111177091828	-5.23741993835645	NA	NA	-15.5541495294381	NA	-6.01219995438573	NA	-4.71770461809667	NA	-6.33141439395568	-5.0198659109142	NA	-5.07532485663203	NA	NA	NA	NA	NA	-11.9638404072514	NA	NA	-6.37774182889077	NA	-6.12915179994058	NA	NA	NA	NA	-5.72765610309056	NA	NA	-6.03209245917164	NA	NA	-10.5065126686809	-9.07416922172514	NA	-14.8200435894111	NA	-8.78793224815207	-8.13587941098282	-7.95600487667567	NA	NA	-11.0182197733267	NA	NA	NA	-2.2702002024631	NA	NA	-10.4966134693585	NA	NA	NA	-12.4466605245387	NA	-12.9703778624955	NA	NA	NA	-7.0966467427767	NA	NA	NA	-5.94889006578543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.49449719657915	-9.83963195915168	NA	NA	NA	NA	-12.0443157439657	NA	NA	NA	NA	NA	-14.9502661668197	NA	NA	NA	NA	-8.18761090552544	-9.25634793410173	NA	NA	-11.2923804171409	NA	NA	NA	NA	NA	-8.164470275586	NA	NA	-14.5399356702184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-14.794508497304	NA	NA	NA	NA	NA	NA	NA	NA	-11.2516350173508	NA	-9.17447092704733	NA	NA	NA	-12.5739250981994	NA	NA	NA
MSM9VZHZ	-1.58985212617665	-13.5742724297703	-5.6936156617012	NA	NA	NA	NA	-5.44302408785037	NA	-4.72599545030214	NA	-5.76782993683066	-4.82133577153768	NA	-7.05087298512325	NA	NA	NA	NA	NA	-10.4726618313098	NA	NA	-4.01443472049948	NA	-4.30304326980783	NA	NA	NA	NA	-5.07319498416304	NA	NA	-5.22080560473709	NA	NA	-6.26916758745454	-5.78846848396588	NA	NA	NA	NA	-7.07813443963036	-9.58505810846018	NA	NA	-5.05439178006477	NA	NA	NA	-4.04666375444764	NA	NA	-7.6020639136081	NA	NA	NA	-7.21529296133621	NA	-9.51582731667745	NA	NA	NA	-4.77464128531644	NA	NA	NA	-5.10019875430748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.31743840475844	-7.45466825084791	NA	NA	NA	NA	-9.60990412608848	-7.12718206403305	NA	NA	NA	NA	-10.6668835799551	NA	NA	NA	NA	-4.6215286682557	-8.64988039793548	NA	-12.0340155446931	-6.35321546631023	NA	NA	NA	NA	NA	-4.3912306366494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.2744396438215	NA	NA	NA	NA	NA	NA	NA	NA	-8.78140629086246	NA	-7.01613594384795	NA	NA	NA	-7.29447142554804	NA	NA	NA
MSM9VZI2	-2.19653497293933	-6.42405323863869	-5.55518307068011	NA	NA	-17.5552797554125	NA	-7.24529078408333	NA	-4.72495485735758	NA	-6.1797078896068	-4.82292525101868	NA	-6.11614147588041	NA	NA	NA	NA	NA	-11.856472969014	NA	NA	-6.12565763806128	NA	-4.3813607819219	NA	NA	NA	NA	-5.834809142705	NA	NA	-8.41869066222503	NA	NA	-10.8775946540357	-8.68558008122345	NA	-14.6578494890527	NA	-10.4205514582062	-8.17862233223158	-7.87194107483642	NA	NA	-8.57430018063668	NA	NA	NA	-0.923327871244717	NA	NA	-11.7560298829916	NA	NA	NA	-10.9202196487942	NA	-10.289411953232	NA	NA	NA	-8.29867790840275	NA	NA	NA	-9.25634117302173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.45358725102999	-11.5637023344972	NA	NA	NA	NA	-14.1778565479331	-13.4496279678483	NA	NA	NA	NA	NA	NA	-14.5134595797176	NA	-14.735852001054	-9.21324867534122	NA	NA	NA	-11.9527446252431	NA	NA	NA	NA	NA	-8.75749109746096	NA	NA	-19.1402422561342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-14.236183251308	NA	NA	NA	NA	NA	NA	NA	NA	-9.56248022934921	NA	-11.5919869770526	NA	NA	NA	-10.2429306373368	NA	NA	NA
MSM9VZI6	-0.679978142071927	-4.23050367027428	-8.60467712320816	NA	NA	-7.68168707008602	NA	-16.40886903944	-11.4772394971233	-8.27323234359148	-13.2001515550006	-6.39905362322883	-10.6068709658828	NA	-6.16062816426102	-10.0917124420682	-10.3427798489822	-12.6794086149306	-12.3423736276531	NA	NA	NA	-12.5257646966958	NA	NA	-10.1260865689658	-10.7869554025459	-10.0987278738696	-8.87800265634152	-11.7836426685051	NA	NA	NA	-6.50020735293542	-10.7423267993928	NA	-9.83915670486064	-6.50511506260112	-17.2060521564404	-8.6908047256092	NA	-6.30335580332332	-12.5716874156429	-8.15339502839227	NA	-10.7000779518659	-10.5903772988838	NA	NA	NA	-2.6284250271871	NA	NA	-7.32729767387902	NA	-14.6093124879428	NA	-8.95882499929664	-12.3431861847238	-7.74799858249117	NA	NA	NA	NA	NA	NA	NA	-6.39892161709451	NA	NA	NA	NA	NA	NA	NA	-14.0493266527528	NA	NA	-12.8959981618412	NA	NA	NA	NA	-8.38754855498083	-7.69851743787833	NA	-12.8983847546781	NA	NA	NA	NA	NA	-10.3411556494964	NA	NA	-14.8841240615529	NA	NA	NA	NA	-6.14888156536519	-7.80748366579453	NA	NA	-11.3286297211348	NA	NA	-12.3222070280969	-10.5501842333995	NA	-6.05423500119157	NA	NA	-15.0653271314466	NA	-12.983237462295	NA	NA	NA	NA	NA	NA	-14.2001515550006	NA	NA	-12.3677781729061	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.093078630656	-9.69488278946092	NA	-9.19574188766257	NA	NA	NA	-12.2442466773546	NA	NA	NA
